TID;Starttime;Endtime;Activity;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
1434;2024-03-06 13:44:51;2024-03-06 13:44:52;Positioning;2024-03-06 10:02:15;236398820.88;4;0;1;0;1333;2024-03-06;0
1490;2024-03-06 13:44:51;2024-03-06 13:44:52;Positioning;2024-03-06 13:44:49;236398820.88;1;8;4;8;1333;2024-03-06;0
1434;2024-03-06 13:44:52;2024-03-06 13:44:52;Settling;2024-03-06 10:02:15;236398820.88;4;0;1;0;1333;2024-03-06;0
1490;2024-03-06 13:44:52;2024-03-06 13:44:52;Settling;2024-03-06 13:44:49;236398820.88;1;8;4;8;1333;2024-03-06;0
1491;2024-03-06 13:45:38;2024-03-06 13:45:39;Validating;2024-03-06 13:45:38;144792469.44;6;4;3;4;607;2024-03-06;0
1481;2024-03-06 13:45:39;2024-03-06 13:45:40;Matching;2024-03-06 13:26:12;144792469.44;3;0;6;0;607;2024-03-06;0
1491;2024-03-06 13:45:39;2024-03-06 13:45:40;Matching;2024-03-06 13:45:38;144792469.44;6;4;3;4;607;2024-03-06;0
1481;2024-03-06 13:45:40;2024-03-06 13:45:41;Positioning;2024-03-06 13:26:12;144792469.44;3;0;6;0;607;2024-03-06;0
1491;2024-03-06 13:45:40;2024-03-06 13:45:41;Positioning;2024-03-06 13:45:38;144792469.44;6;4;3;4;607;2024-03-06;0
1481;2024-03-06 13:45:41;2024-03-06 13:45:41;Settling;2024-03-06 13:26:12;144792469.44;3;0;6;0;607;2024-03-06;0
1491;2024-03-06 13:45:41;2024-03-06 13:45:41;Settling;2024-03-06 13:45:38;144792469.44;6;4;3;4;607;2024-03-06;0
1492;2024-03-06 13:48:30;2024-03-06 13:48:31;Validating;2024-03-06 13:48:30;93295572.03;6;0;2;0;1432;2024-03-06;0
1310;2024-03-06 13:48:31;2024-03-06 13:48:32;Matching;2024-03-06 03:08:46;93295572.03;2;4;6;4;1432;2024-03-06;0
1492;2024-03-06 13:48:31;2024-03-06 13:48:32;Matching;2024-03-06 13:48:30;93295572.03;6;0;2;0;1432;2024-03-06;0
1310;2024-03-06 13:48:32;2024-03-06 13:48:33;Positioning;2024-03-06 03:08:46;93295572.03;2;4;6;4;1432;2024-03-06;0
1492;2024-03-06 13:48:32;2024-03-06 13:48:33;Positioning;2024-03-06 13:48:30;93295572.03;6;0;2;0;1432;2024-03-06;0
1310;2024-03-06 13:48:33;2024-03-06 13:48:33;Settling;2024-03-06 03:08:46;93295572.03;2;4;6;4;1432;2024-03-06;0
1492;2024-03-06 13:48:33;2024-03-06 13:48:33;Settling;2024-03-06 13:48:30;93295572.03;6;0;2;0;1432;2024-03-06;0
1493;2024-03-06 13:51:07;2024-03-06 13:51:08;Validating;2024-03-06 13:51:07;166848783.62;7;4;2;4;751;2024-03-06;0
1308;2024-03-06 13:51:08;2024-03-06 13:51:09;Matching;2024-03-06 03:06:21;166848783.62;2;0;7;0;751;2024-03-06;0
1493;2024-03-06 13:51:08;2024-03-06 13:51:09;Matching;2024-03-06 13:51:07;166848783.62;7;4;2;4;751;2024-03-06;0
1308;2024-03-06 13:51:09;2024-03-06 13:51:10;Positioning;2024-03-06 03:06:21;166848783.62;2;0;7;0;751;2024-03-06;0
1493;2024-03-06 13:51:09;2024-03-06 13:51:10;Positioning;2024-03-06 13:51:07;166848783.62;7;4;2;4;751;2024-03-06;0
1308;2024-03-06 13:51:10;2024-03-06 13:51:10;Settling;2024-03-06 03:06:21;166848783.62;2;0;7;0;751;2024-03-06;0
1493;2024-03-06 13:51:10;2024-03-06 13:51:10;Settling;2024-03-06 13:51:07;166848783.62;7;4;2;4;751;2024-03-06;0
1494;2024-03-06 13:54:48;2024-03-06 13:54:49;Validating;2024-03-06 13:54:48;133676704.99;8;7;2;7;570;2024-03-06;0
1494;2024-03-06 13:54:49;2024-03-06 13:54:49;Waiting in backlog unmatched;2024-03-06 13:54:48;133676704.99;8;7;2;7;570;2024-03-06;0
1495;2024-03-06 14:11:25;2024-03-06 14:11:26;Validating;2024-03-06 14:11:25;55216557.28;6;0;7;0;1473;2024-03-06;0
1448;2024-03-06 14:11:26;2024-03-06 14:11:27;Matching;2024-03-06 11:08:35;55216557.28;7;7;6;7;1473;2024-03-06;0
1495;2024-03-06 14:11:26;2024-03-06 14:11:27;Matching;2024-03-06 14:11:25;55216557.28;6;0;7;0;1473;2024-03-06;0
1448;2024-03-06 14:11:27;2024-03-06 14:11:28;Positioning;2024-03-06 11:08:35;55216557.28;7;7;6;7;1473;2024-03-06;0
1495;2024-03-06 14:11:27;2024-03-06 14:11:28;Positioning;2024-03-06 14:11:25;55216557.28;6;0;7;0;1473;2024-03-06;0
1448;2024-03-06 14:11:28;2024-03-06 14:11:28;Settling;2024-03-06 11:08:35;55216557.28;7;7;6;7;1473;2024-03-06;0
1495;2024-03-06 14:11:28;2024-03-06 14:11:28;Settling;2024-03-06 14:11:25;55216557.28;6;0;7;0;1473;2024-03-06;0
1496;2024-03-06 14:15:23;2024-03-06 14:15:24;Validating;2024-03-06 14:15:23;103419539.42;5;5;3;5;1166;2024-03-06;0
1288;2024-03-06 14:15:24;2024-03-06 14:15:25;Matching;2024-03-06 01:36:50;103419539.42;3;0;5;0;1166;2024-03-06;0
1496;2024-03-06 14:15:24;2024-03-06 14:15:25;Matching;2024-03-06 14:15:23;103419539.42;5;5;3;5;1166;2024-03-06;0
1288;2024-03-06 14:15:25;2024-03-06 14:15:26;Positioning;2024-03-06 01:36:50;103419539.42;3;0;5;0;1166;2024-03-06;0
1496;2024-03-06 14:15:25;2024-03-06 14:15:26;Positioning;2024-03-06 14:15:23;103419539.42;5;5;3;5;1166;2024-03-06;0
1288;2024-03-06 14:15:26;2024-03-06 14:15:26;Settling;2024-03-06 01:36:50;103419539.42;3;0;5;0;1166;2024-03-06;0
1496;2024-03-06 14:15:26;2024-03-06 14:15:26;Settling;2024-03-06 14:15:23;103419539.42;5;5;3;5;1166;2024-03-06;0
1497;2024-03-06 14:15:29;2024-03-06 14:15:30;Validating;2024-03-06 14:15:29;210549908.79;3;0;8;0;296;2024-03-06;0
1340;2024-03-06 14:15:30;2024-03-06 14:15:31;Matching;2024-03-06 04:56:52;210549908.79;8;7;3;7;296;2024-03-06;0
1497;2024-03-06 14:15:30;2024-03-06 14:15:31;Matching;2024-03-06 14:15:29;210549908.79;3;0;8;0;296;2024-03-06;0
1340;2024-03-06 14:15:31;2024-03-06 14:15:32;Positioning;2024-03-06 04:56:52;210549908.79;8;7;3;7;296;2024-03-06;0
1497;2024-03-06 14:15:31;2024-03-06 14:15:32;Positioning;2024-03-06 14:15:29;210549908.79;3;0;8;0;296;2024-03-06;0
1340;2024-03-06 14:15:32;2024-03-06 14:15:32;Settling;2024-03-06 04:56:52;210549908.79;8;7;3;7;296;2024-03-06;0
1497;2024-03-06 14:15:32;2024-03-06 14:15:32;Settling;2024-03-06 14:15:29;210549908.79;3;0;8;0;296;2024-03-06;0
1498;2024-03-06 14:19:21;2024-03-06 14:19:22;Validating;2024-03-06 14:19:21;136290812.39;2;0;4;0;1092;2024-03-06;0
1350;2024-03-06 14:19:22;2024-03-06 14:19:23;Matching;2024-03-06 05:26:48;136290812.39;4;2;2;2;1092;2024-03-06;0
1498;2024-03-06 14:19:22;2024-03-06 14:19:23;Matching;2024-03-06 14:19:21;136290812.39;2;0;4;0;1092;2024-03-06;0
1350;2024-03-06 14:19:23;2024-03-06 14:19:24;Positioning;2024-03-06 05:26:48;136290812.39;4;2;2;2;1092;2024-03-06;0
1498;2024-03-06 14:19:23;2024-03-06 14:19:24;Positioning;2024-03-06 14:19:21;136290812.39;2;0;4;0;1092;2024-03-06;0
1350;2024-03-06 14:19:24;2024-03-06 14:19:24;Settling;2024-03-06 05:26:48;136290812.39;4;2;2;2;1092;2024-03-06;0
1498;2024-03-06 14:19:24;2024-03-06 14:19:24;Settling;2024-03-06 14:19:21;136290812.39;2;0;4;0;1092;2024-03-06;0
1499;2024-03-06 14:21:28;2024-03-06 14:21:29;Validating;2024-03-06 14:21:28;144133402.33;2;2;6;2;765;2024-03-06;0
1447;2024-03-06 14:21:29;2024-03-06 14:21:30;Matching;2024-03-06 11:08:04;144133402.33;6;0;2;0;765;2024-03-06;0
1499;2024-03-06 14:21:29;2024-03-06 14:21:30;Matching;2024-03-06 14:21:28;144133402.33;2;2;6;2;765;2024-03-06;0
1447;2024-03-06 14:21:30;2024-03-06 14:21:31;Positioning;2024-03-06 11:08:04;144133402.33;6;0;2;0;765;2024-03-06;0
1499;2024-03-06 14:21:30;2024-03-06 14:21:31;Positioning;2024-03-06 14:21:28;144133402.33;2;2;6;2;765;2024-03-06;0
1447;2024-03-06 14:21:31;2024-03-06 14:21:31;Settling;2024-03-06 11:08:04;144133402.33;6;0;2;0;765;2024-03-06;0
1499;2024-03-06 14:21:31;2024-03-06 14:21:31;Settling;2024-03-06 14:21:28;144133402.33;2;2;6;2;765;2024-03-06;0
1500;2024-03-06 14:24:02;2024-03-06 14:24:03;Validating;2024-03-06 14:24:02;63433434.64;7;0;6;0;940;2024-03-05;0
1008;2024-03-06 14:24:03;2024-03-06 14:24:04;Matching;2024-03-05 05:20:30;63433434.64;6;7;7;7;940;2024-03-05;0
1500;2024-03-06 14:24:03;2024-03-06 14:24:04;Matching;2024-03-06 14:24:02;63433434.64;7;0;6;0;940;2024-03-05;0
1008;2024-03-06 14:24:04;2024-03-06 14:24:05;Positioning;2024-03-05 05:20:30;63433434.64;6;7;7;7;940;2024-03-05;0
1500;2024-03-06 14:24:04;2024-03-06 14:24:05;Positioning;2024-03-06 14:24:02;63433434.64;7;0;6;0;940;2024-03-05;0
1008;2024-03-06 14:24:05;2024-03-06 14:24:05;Settling;2024-03-05 05:20:30;63433434.64;6;7;7;7;940;2024-03-05;0
1500;2024-03-06 14:24:05;2024-03-06 14:24:05;Settling;2024-03-06 14:24:02;63433434.64;7;0;6;0;940;2024-03-05;0
1501;2024-03-06 14:32:00;2024-03-06 14:32:01;Validating;2024-03-06 14:32:00;213692744.93;6;6;2;6;575;2024-03-06;0
1501;2024-03-06 14:32:01;2024-03-06 14:32:01;Waiting in backlog unmatched;2024-03-06 14:32:00;213692744.93;6;6;2;6;575;2024-03-06;0
1502;2024-03-06 14:37:34;2024-03-06 14:37:35;Validating;2024-03-06 14:37:34;172362462.74;6;0;7;0;408;2024-03-06;0
1317;2024-03-06 14:37:35;2024-03-06 14:37:36;Matching;2024-03-06 03:29:26;172362462.74;7;5;6;5;408;2024-03-06;0
1502;2024-03-06 14:37:35;2024-03-06 14:37:36;Matching;2024-03-06 14:37:34;172362462.74;6;0;7;0;408;2024-03-06;0
1317;2024-03-06 14:37:36;2024-03-06 14:37:37;Positioning;2024-03-06 03:29:26;172362462.74;7;5;6;5;408;2024-03-06;0
1502;2024-03-06 14:37:36;2024-03-06 14:37:37;Positioning;2024-03-06 14:37:34;172362462.74;6;0;7;0;408;2024-03-06;0
1317;2024-03-06 14:37:37;2024-03-06 14:37:37;Settling;2024-03-06 03:29:26;172362462.74;7;5;6;5;408;2024-03-06;0
1502;2024-03-06 14:37:37;2024-03-06 14:37:37;Settling;2024-03-06 14:37:34;172362462.74;6;0;7;0;408;2024-03-06;0
1503;2024-03-06 14:52:21;2024-03-06 14:52:22;Validating;2024-03-06 14:52:21;38331695.46;3;0;1;0;1434;2024-03-05;0
1280;2024-03-06 14:52:22;2024-03-06 14:52:23;Matching;2024-03-05 23:55:40;38331695.46;1;7;3;7;1434;2024-03-05;0
1503;2024-03-06 14:52:22;2024-03-06 14:52:23;Matching;2024-03-06 14:52:21;38331695.46;3;0;1;0;1434;2024-03-05;0
1280;2024-03-06 14:52:23;2024-03-06 14:52:24;Positioning;2024-03-05 23:55:40;38331695.46;1;7;3;7;1434;2024-03-05;0
1503;2024-03-06 14:52:23;2024-03-06 14:52:24;Positioning;2024-03-06 14:52:21;38331695.46;3;0;1;0;1434;2024-03-05;0
1280;2024-03-06 14:52:24;2024-03-06 14:52:24;Settling;2024-03-05 23:55:40;38331695.46;1;7;3;7;1434;2024-03-05;0
1503;2024-03-06 14:52:24;2024-03-06 14:52:24;Settling;2024-03-06 14:52:21;38331695.46;3;0;1;0;1434;2024-03-05;0
1504;2024-03-06 15:00:08;2024-03-06 15:00:09;Validating;2024-03-06 15:00:08;54994554.97;6;5;8;5;744;2024-03-06;0
1375;2024-03-06 15:00:09;2024-03-06 15:00:10;Matching;2024-03-06 06:46:08;54994554.97;8;0;6;0;744;2024-03-06;0
1504;2024-03-06 15:00:09;2024-03-06 15:00:10;Matching;2024-03-06 15:00:08;54994554.97;6;5;8;5;744;2024-03-06;0
1375;2024-03-06 15:00:10;2024-03-06 15:00:11;Positioning;2024-03-06 06:46:08;54994554.97;8;0;6;0;744;2024-03-06;0
1504;2024-03-06 15:00:10;2024-03-06 15:00:11;Positioning;2024-03-06 15:00:08;54994554.97;6;5;8;5;744;2024-03-06;0
1375;2024-03-06 15:00:11;2024-03-06 15:00:11;Settling;2024-03-06 06:46:08;54994554.97;8;0;6;0;744;2024-03-06;0
1504;2024-03-06 15:00:11;2024-03-06 15:00:11;Settling;2024-03-06 15:00:08;54994554.97;6;5;8;5;744;2024-03-06;0
1505;2024-03-06 15:07:30;2024-03-06 15:07:31;Validating;2024-03-06 15:07:30;195783813.65;2;0;5;0;361;2024-03-06;0
1505;2024-03-06 15:07:31;2024-03-06 15:07:31;Waiting in backlog unmatched;2024-03-06 15:07:30;195783813.65;2;0;5;0;361;2024-03-06;0
1506;2024-03-06 15:08:20;2024-03-06 15:08:21;Validating;2024-03-06 15:08:20;168853010.57;1;2;4;2;549;2024-03-06;0
1339;2024-03-06 15:08:21;2024-03-06 15:08:22;Matching;2024-03-06 04:56:03;168853010.57;4;0;1;0;549;2024-03-06;0
1506;2024-03-06 15:08:21;2024-03-06 15:08:22;Matching;2024-03-06 15:08:20;168853010.57;1;2;4;2;549;2024-03-06;0
1339;2024-03-06 15:08:22;2024-03-06 15:08:23;Positioning;2024-03-06 04:56:03;168853010.57;4;0;1;0;549;2024-03-06;0
1506;2024-03-06 15:08:22;2024-03-06 15:08:23;Positioning;2024-03-06 15:08:20;168853010.57;1;2;4;2;549;2024-03-06;0
1339;2024-03-06 15:08:23;2024-03-06 15:08:23;Settling;2024-03-06 04:56:03;168853010.57;4;0;1;0;549;2024-03-06;0
1506;2024-03-06 15:08:23;2024-03-06 15:08:23;Settling;2024-03-06 15:08:20;168853010.57;1;2;4;2;549;2024-03-06;0
1507;2024-03-06 15:15:00;2024-03-06 15:15:01;Validating;2024-03-06 15:15:00;142973494.92;8;7;6;7;1034;2024-03-06;0
1507;2024-03-06 15:15:01;2024-03-06 15:15:01;Waiting in backlog unmatched;2024-03-06 15:15:00;142973494.92;8;7;6;7;1034;2024-03-06;0
1508;2024-03-06 15:18:01;2024-03-06 15:18:02;Validating;2024-03-06 15:18:01;99968015.69;2;0;8;0;591;2024-03-05;0
1129;2024-03-06 15:18:02;2024-03-06 15:18:03;Matching;2024-03-05 11:55:22;99968015.69;8;5;2;5;591;2024-03-05;0
1508;2024-03-06 15:18:02;2024-03-06 15:18:03;Matching;2024-03-06 15:18:01;99968015.69;2;0;8;0;591;2024-03-05;0
1129;2024-03-06 15:18:03;2024-03-06 15:18:04;Positioning;2024-03-05 11:55:22;99968015.69;8;5;2;5;591;2024-03-05;0
1508;2024-03-06 15:18:03;2024-03-06 15:18:04;Positioning;2024-03-06 15:18:01;99968015.69;2;0;8;0;591;2024-03-05;0
1129;2024-03-06 15:18:04;2024-03-06 15:18:04;Settling;2024-03-05 11:55:22;99968015.69;8;5;2;5;591;2024-03-05;0
1508;2024-03-06 15:18:04;2024-03-06 15:18:04;Settling;2024-03-06 15:18:01;99968015.69;2;0;8;0;591;2024-03-05;0
1509;2024-03-06 15:24:16;2024-03-06 15:24:17;Validating;2024-03-06 15:24:16;296491269.2;5;0;3;0;943;2024-03-06;0
1400;2024-03-06 15:24:17;2024-03-06 15:24:18;Matching;2024-03-06 08:02:28;296491269.2;3;3;5;3;943;2024-03-06;0
1509;2024-03-06 15:24:17;2024-03-06 15:24:18;Matching;2024-03-06 15:24:16;296491269.2;5;0;3;0;943;2024-03-06;0
1400;2024-03-06 15:24:18;2024-03-06 15:24:19;Positioning;2024-03-06 08:02:28;296491269.2;3;3;5;3;943;2024-03-06;0
1509;2024-03-06 15:24:18;2024-03-06 15:24:19;Positioning;2024-03-06 15:24:16;296491269.2;5;0;3;0;943;2024-03-06;0
1400;2024-03-06 15:24:19;2024-03-06 15:24:19;Settling;2024-03-06 08:02:28;296491269.2;3;3;5;3;943;2024-03-06;0
1509;2024-03-06 15:24:19;2024-03-06 15:24:19;Settling;2024-03-06 15:24:16;296491269.2;5;0;3;0;943;2024-03-06;0
1510;2024-03-06 15:26:24;2024-03-06 15:26:25;Validating;2024-03-06 15:26:24;224152104.08;5;0;8;0;683;2024-03-06;0
1377;2024-03-06 15:26:25;2024-03-06 15:26:26;Matching;2024-03-06 06:52:15;224152104.08;8;4;5;4;683;2024-03-06;0
1510;2024-03-06 15:26:25;2024-03-06 15:26:26;Matching;2024-03-06 15:26:24;224152104.08;5;0;8;0;683;2024-03-06;0
1377;2024-03-06 15:26:26;2024-03-06 15:26:27;Positioning;2024-03-06 06:52:15;224152104.08;8;4;5;4;683;2024-03-06;0
1510;2024-03-06 15:26:26;2024-03-06 15:26:27;Positioning;2024-03-06 15:26:24;224152104.08;5;0;8;0;683;2024-03-06;0
1377;2024-03-06 15:26:27;2024-03-06 15:26:27;Settling;2024-03-06 06:52:15;224152104.08;8;4;5;4;683;2024-03-06;0
1510;2024-03-06 15:26:27;2024-03-06 15:26:27;Settling;2024-03-06 15:26:24;224152104.08;5;0;8;0;683;2024-03-06;0
1511;2024-03-06 15:27:11;2024-03-06 15:27:12;Validating;2024-03-06 15:27:11;72690480.15;2;0;6;0;477;2024-03-06;0
1511;2024-03-06 15:27:12;2024-03-06 15:27:12;Waiting in backlog unmatched;2024-03-06 15:27:11;72690480.15;2;0;6;0;477;2024-03-06;0
1512;2024-03-06 15:29:54;2024-03-06 15:29:55;Validating;2024-03-06 15:29:54;188588158.89;3;0;4;0;734;2024-03-06;0
1484;2024-03-06 15:29:55;2024-03-06 15:29:56;Matching;2024-03-06 13:29:28;188588158.89;4;6;3;6;734;2024-03-06;0
1512;2024-03-06 15:29:55;2024-03-06 15:29:56;Matching;2024-03-06 15:29:54;188588158.89;3;0;4;0;734;2024-03-06;0
1484;2024-03-06 15:29:56;2024-03-06 15:29:57;Positioning;2024-03-06 13:29:28;188588158.89;4;6;3;6;734;2024-03-06;0
1512;2024-03-06 15:29:56;2024-03-06 15:29:57;Positioning;2024-03-06 15:29:54;188588158.89;3;0;4;0;734;2024-03-06;0
1484;2024-03-06 15:29:57;2024-03-06 15:29:57;Settling;2024-03-06 13:29:28;188588158.89;4;6;3;6;734;2024-03-06;0
1512;2024-03-06 15:29:57;2024-03-06 15:29:57;Settling;2024-03-06 15:29:54;188588158.89;3;0;4;0;734;2024-03-06;0
1513;2024-03-06 15:30:06;2024-03-06 15:30:07;Validating;2024-03-06 15:30:06;56000534.32;4;0;6;0;452;2024-03-06;0
1473;2024-03-06 15:30:07;2024-03-06 15:30:08;Matching;2024-03-06 13:01:43;56000534.32;6;2;4;2;452;2024-03-06;0
1513;2024-03-06 15:30:07;2024-03-06 15:30:08;Matching;2024-03-06 15:30:06;56000534.32;4;0;6;0;452;2024-03-06;0
1473;2024-03-06 15:30:08;2024-03-06 15:30:09;Positioning;2024-03-06 13:01:43;56000534.32;6;2;4;2;452;2024-03-06;0
1513;2024-03-06 15:30:08;2024-03-06 15:30:09;Positioning;2024-03-06 15:30:06;56000534.32;4;0;6;0;452;2024-03-06;0
1473;2024-03-06 15:30:09;2024-03-06 15:30:09;Settling;2024-03-06 13:01:43;56000534.32;6;2;4;2;452;2024-03-06;0
1513;2024-03-06 15:30:09;2024-03-06 15:30:09;Settling;2024-03-06 15:30:06;56000534.32;4;0;6;0;452;2024-03-06;0
1514;2024-03-06 15:32:34;2024-03-06 15:32:35;Validating;2024-03-06 15:32:34;249656712.11;5;0;6;0;205;2024-03-06;0
1514;2024-03-06 15:32:35;2024-03-06 15:32:35;Waiting in backlog unmatched;2024-03-06 15:32:34;249656712.11;5;0;6;0;205;2024-03-06;0
1515;2024-03-06 15:38:37;2024-03-06 15:38:38;Validating;2024-03-06 15:38:37;117609431.12;6;0;8;0;366;2024-03-06;0
1515;2024-03-06 15:38:38;2024-03-06 15:38:38;Waiting in backlog unmatched;2024-03-06 15:38:37;117609431.12;6;0;8;0;366;2024-03-06;0
1516;2024-03-06 15:40:12;2024-03-06 15:40:13;Validating;2024-03-06 15:40:12;28963938.48;1;4;6;4;806;2024-03-06;0
1331;2024-03-06 15:40:13;2024-03-06 15:40:14;Matching;2024-03-06 04:40:19;28963938.48;6;0;1;0;806;2024-03-06;0
1516;2024-03-06 15:40:13;2024-03-06 15:40:14;Matching;2024-03-06 15:40:12;28963938.48;1;4;6;4;806;2024-03-06;0
1331;2024-03-06 15:40:14;2024-03-06 15:40:15;Positioning;2024-03-06 04:40:19;28963938.48;6;0;1;0;806;2024-03-06;0
1516;2024-03-06 15:40:14;2024-03-06 15:40:15;Positioning;2024-03-06 15:40:12;28963938.48;1;4;6;4;806;2024-03-06;0
1331;2024-03-06 15:40:15;2024-03-06 15:40:15;Settling;2024-03-06 04:40:19;28963938.48;6;0;1;0;806;2024-03-06;0
1516;2024-03-06 15:40:15;2024-03-06 15:40:15;Settling;2024-03-06 15:40:12;28963938.48;1;4;6;4;806;2024-03-06;0
1517;2024-03-06 15:48:57;2024-03-06 15:48:58;Validating;2024-03-06 15:48:57;118108149.46;4;0;5;0;227;2024-03-06;0
1370;2024-03-06 15:48:58;2024-03-06 15:48:59;Matching;2024-03-06 06:19:03;118108149.46;5;7;4;7;227;2024-03-06;0
1517;2024-03-06 15:48:58;2024-03-06 15:48:59;Matching;2024-03-06 15:48:57;118108149.46;4;0;5;0;227;2024-03-06;0
1370;2024-03-06 15:48:59;2024-03-06 15:49:00;Positioning;2024-03-06 06:19:03;118108149.46;5;7;4;7;227;2024-03-06;0
1517;2024-03-06 15:48:59;2024-03-06 15:49:00;Positioning;2024-03-06 15:48:57;118108149.46;4;0;5;0;227;2024-03-06;0
1370;2024-03-06 15:49:00;2024-03-06 15:49:00;Settling;2024-03-06 06:19:03;118108149.46;5;7;4;7;227;2024-03-06;0
1517;2024-03-06 15:49:00;2024-03-06 15:49:00;Settling;2024-03-06 15:48:57;118108149.46;4;0;5;0;227;2024-03-06;0
1518;2024-03-06 15:49:13;2024-03-06 15:49:14;Validating;2024-03-06 15:49:13;74165101.77;7;0;2;0;1458;2024-03-06;0
1428;2024-03-06 15:49:14;2024-03-06 15:49:15;Matching;2024-03-06 09:33:08;74165101.77;2;4;7;4;1458;2024-03-06;0
1518;2024-03-06 15:49:14;2024-03-06 15:49:15;Matching;2024-03-06 15:49:13;74165101.77;7;0;2;0;1458;2024-03-06;0
1428;2024-03-06 15:49:15;2024-03-06 15:49:16;Positioning;2024-03-06 09:33:08;74165101.77;2;4;7;4;1458;2024-03-06;0
1518;2024-03-06 15:49:15;2024-03-06 15:49:16;Positioning;2024-03-06 15:49:13;74165101.77;7;0;2;0;1458;2024-03-06;0
1428;2024-03-06 15:49:16;2024-03-06 15:49:16;Settling;2024-03-06 09:33:08;74165101.77;2;4;7;4;1458;2024-03-06;0
1518;2024-03-06 15:49:16;2024-03-06 15:49:16;Settling;2024-03-06 15:49:13;74165101.77;7;0;2;0;1458;2024-03-06;0
1519;2024-03-06 15:51:20;2024-03-06 15:51:21;Validating;2024-03-06 15:51:20;234601080.81;6;4;4;4;311;2024-03-06;0
1300;2024-03-06 15:51:21;2024-03-06 15:51:22;Matching;2024-03-06 02:34:18;234601080.81;4;0;6;0;311;2024-03-06;0
1519;2024-03-06 15:51:21;2024-03-06 15:51:22;Matching;2024-03-06 15:51:20;234601080.81;6;4;4;4;311;2024-03-06;0
1300;2024-03-06 15:51:22;2024-03-06 15:51:23;Positioning;2024-03-06 02:34:18;234601080.81;4;0;6;0;311;2024-03-06;0
1519;2024-03-06 15:51:22;2024-03-06 15:51:23;Positioning;2024-03-06 15:51:20;234601080.81;6;4;4;4;311;2024-03-06;0
1300;2024-03-06 15:51:23;2024-03-06 15:51:23;Settling;2024-03-06 02:34:18;234601080.81;4;0;6;0;311;2024-03-06;0
1519;2024-03-06 15:51:23;2024-03-06 15:51:23;Settling;2024-03-06 15:51:20;234601080.81;6;4;4;4;311;2024-03-06;0
1520;2024-03-06 15:58:43;2024-03-06 15:58:44;Validating;2024-03-06 15:58:43;172195521.95;3;0;2;0;486;2024-03-06;0
1520;2024-03-06 15:58:44;2024-03-06 15:58:44;Waiting in backlog unmatched;2024-03-06 15:58:43;172195521.95;3;0;2;0;486;2024-03-06;0
1521;2024-03-06 15:59:40;2024-03-06 15:59:41;Validating;2024-03-06 15:59:40;20500356.18;6;2;8;2;1443;2024-03-06;0
1376;2024-03-06 15:59:41;2024-03-06 15:59:42;Matching;2024-03-06 06:52:08;20500356.18;8;0;6;0;1443;2024-03-06;0
1521;2024-03-06 15:59:41;2024-03-06 15:59:42;Matching;2024-03-06 15:59:40;20500356.18;6;2;8;2;1443;2024-03-06;0
1376;2024-03-06 15:59:42;2024-03-06 15:59:43;Positioning;2024-03-06 06:52:08;20500356.18;8;0;6;0;1443;2024-03-06;0
1521;2024-03-06 15:59:42;2024-03-06 15:59:43;Positioning;2024-03-06 15:59:40;20500356.18;6;2;8;2;1443;2024-03-06;0
1376;2024-03-06 15:59:43;2024-03-06 15:59:43;Settling;2024-03-06 06:52:08;20500356.18;8;0;6;0;1443;2024-03-06;0
1521;2024-03-06 15:59:43;2024-03-06 15:59:43;Settling;2024-03-06 15:59:40;20500356.18;6;2;8;2;1443;2024-03-06;0
1522;2024-03-06 16:00:11;2024-03-06 16:00:12;Validating;2024-03-06 16:00:11;48773691.93;8;5;4;5;816;2024-03-06;0
1458;2024-03-06 16:00:12;2024-03-06 16:00:13;Matching;2024-03-06 11:37:47;48773691.93;4;0;8;0;816;2024-03-06;0
1522;2024-03-06 16:00:12;2024-03-06 16:00:13;Matching;2024-03-06 16:00:11;48773691.93;8;5;4;5;816;2024-03-06;0
1458;2024-03-06 16:00:13;2024-03-06 16:00:14;Positioning;2024-03-06 11:37:47;48773691.93;4;0;8;0;816;2024-03-06;0
1522;2024-03-06 16:00:13;2024-03-06 16:00:14;Positioning;2024-03-06 16:00:11;48773691.93;8;5;4;5;816;2024-03-06;0
1458;2024-03-06 16:00:14;2024-03-06 16:00:14;Settling;2024-03-06 11:37:47;48773691.93;4;0;8;0;816;2024-03-06;0
1522;2024-03-06 16:00:14;2024-03-06 16:00:14;Settling;2024-03-06 16:00:11;48773691.93;8;5;4;5;816;2024-03-06;0
1523;2024-03-06 16:11:08;2024-03-06 16:11:09;Validating;2024-03-06 16:11:08;52455998.6;8;0;5;0;698;2024-03-06;0
1363;2024-03-06 16:11:09;2024-03-06 16:11:10;Matching;2024-03-06 05:59:24;52455998.6;5;8;8;8;698;2024-03-06;0
1523;2024-03-06 16:11:09;2024-03-06 16:11:10;Matching;2024-03-06 16:11:08;52455998.6;8;0;5;0;698;2024-03-06;0
1363;2024-03-06 16:11:10;2024-03-06 16:11:11;Positioning;2024-03-06 05:59:24;52455998.6;5;8;8;8;698;2024-03-06;0
1523;2024-03-06 16:11:10;2024-03-06 16:11:11;Positioning;2024-03-06 16:11:08;52455998.6;8;0;5;0;698;2024-03-06;0
