TID,Starttime,Endtime,Activity,Time,Value,FromParticipantId,FromAccountId,ToParticipantId,ToAccountId,Linkcode,Part ID,Account ID,Balance,Credit limit
1735,2024-01-01 14:59:19,2024-01-01 14:59:21,Checking balance and credit,2024-01-01 14:39:24,86040513.97,5,0,1,0,533,5,0,1697498461.28,1555016912.88
792,2024-01-01 14:59:21,2024-01-01 14:59:21,Waiting in queue unsettled,2024-01-01 06:37:08,86040513.97,1,4,5,4,533,1,4,6110169996.0,0.0
1735,2024-01-01 14:59:21,2024-01-01 14:59:21,Waiting in queue unsettled,2024-01-01 14:39:24,86040513.97,5,0,1,0,533,5,0,1697498461.28,1555016912.88
1770,2024-01-01 14:59:52,2024-01-01 14:59:54,Validating,2024-01-01 14:59:52,157098682.26,5,0,2,0,1225,5,0,1697498461.28,1555016912.88
1748,2024-01-01 14:59:54,2024-01-01 14:59:56,Matching,2024-01-01 14:43:31,157098682.26,2,1,5,1,1225,2,1,7922723790.0,0.0
1770,2024-01-01 14:59:54,2024-01-01 14:59:56,Matching,2024-01-01 14:59:52,157098682.26,5,0,2,0,1225,5,0,1697498461.28,1555016912.88
1748,2024-01-01 14:59:56,2024-01-01 14:59:58,Checking balance and credit,2024-01-01 14:43:31,157098682.26,2,1,5,1,1225,2,1,7922723790.0,0.0
1770,2024-01-01 14:59:56,2024-01-01 14:59:58,Checking balance and credit,2024-01-01 14:59:52,157098682.26,5,0,2,0,1225,5,0,1697498461.28,1555016912.88
1748,2024-01-01 14:59:58,2024-01-01 14:59:58,Waiting in queue unsettled,2024-01-01 14:43:31,157098682.26,2,1,5,1,1225,2,1,7922723790.0,0.0
1770,2024-01-01 14:59:58,2024-01-01 14:59:58,Waiting in queue unsettled,2024-01-01 14:59:52,157098682.26,5,0,2,0,1225,5,0,1697498461.28,1555016912.88
1771,2024-01-01 15:00:44,2024-01-01 15:00:46,Validating,2024-01-01 15:00:44,104548212.93,8,3,1,3,1203,8,3,3115152002.0,0.0
1771,2024-01-01 15:00:46,2024-01-01 15:00:46,Waiting in queue unmatched,2024-01-01 15:00:44,104548212.93,8,3,1,3,1203,8,3,3115152002.0,0.0
1772,2024-01-01 15:01:13,2024-01-01 15:01:15,Validating,2024-01-01 15:01:13,57809996.54,6,4,7,4,113,6,4,9332644111.0,0.0
1772,2024-01-01 15:01:15,2024-01-01 15:01:15,Waiting in queue unmatched,2024-01-01 15:01:13,57809996.54,6,4,7,4,113,6,4,9332644111.0,0.0
1773,2024-01-01 15:01:16,2024-01-01 15:01:18,Validating,2024-01-01 15:01:16,136623527.99,4,4,5,4,65,4,4,4112082139.0,0.0
230,2024-01-01 15:01:18,2024-01-01 15:01:20,Matching,2024-01-01 02:32:13,136623527.99,5,0,4,0,65,5,0,1697498461.28,1555016912.88
1773,2024-01-01 15:01:18,2024-01-01 15:01:20,Matching,2024-01-01 15:01:16,136623527.99,4,4,5,4,65,4,4,4112082139.0,0.0
230,2024-01-01 15:01:20,2024-01-01 15:01:22,Checking balance and credit,2024-01-01 02:32:13,136623527.99,5,0,4,0,65,5,0,1697498461.28,1555016912.88
1773,2024-01-01 15:01:20,2024-01-01 15:01:22,Checking balance and credit,2024-01-01 15:01:16,136623527.99,4,4,5,4,65,4,4,4112082139.0,0.0
230,2024-01-01 15:01:22,2024-01-01 15:01:22,Waiting in queue unsettled,2024-01-01 02:32:13,136623527.99,5,0,4,0,65,5,0,1697498461.28,1555016912.88
1773,2024-01-01 15:01:22,2024-01-01 15:01:22,Waiting in queue unsettled,2024-01-01 15:01:16,136623527.99,4,4,5,4,65,4,4,4112082139.0,0.0
1774,2024-01-01 15:01:43,2024-01-01 15:01:45,Validating,2024-01-01 15:01:43,13879031.24,6,0,4,0,304,6,0,1159834611.39,1079250390.17
471,2024-01-01 15:01:45,2024-01-01 15:01:47,Matching,2024-01-01 04:00:20,13879031.24,4,2,6,2,304,4,2,3113964820.0,0.0
1774,2024-01-01 15:01:45,2024-01-01 15:01:47,Matching,2024-01-01 15:01:43,13879031.24,6,0,4,0,304,6,0,1159834611.39,1079250390.17
471,2024-01-01 15:01:47,2024-01-01 15:01:49,Checking balance and credit,2024-01-01 04:00:20,13879031.24,4,2,6,2,304,4,2,3113964820.0,0.0
1774,2024-01-01 15:01:47,2024-01-01 15:01:49,Checking balance and credit,2024-01-01 15:01:43,13879031.24,6,0,4,0,304,6,0,1159834611.39,1079250390.17
471,2024-01-01 15:01:49,2024-01-01 15:01:51,Settling,2024-01-01 04:00:20,13879031.24,4,2,6,2,304,4,2,3113964820.0,0.0
1774,2024-01-01 15:01:49,2024-01-01 15:01:51,Settling,2024-01-01 15:01:43,13879031.24,6,0,4,0,304,6,0,1159834611.39,1079250390.17
132,2024-01-01 15:01:51,2024-01-01 15:01:53,Checking balance and credit,2024-01-01 02:03:54,152082716.96,3,3,4,3,70,3,3,398794616.0,0.0
1157,2024-01-01 15:01:51,2024-01-01 15:01:53,Checking balance and credit,2024-01-01 09:34:05,152082716.96,4,0,3,0,70,4,0,1623321432.42,501595076.99
501,2024-01-01 15:01:51,2024-01-01 15:01:53,Checking balance and credit,2024-01-01 04:14:16,130243563.13,4,0,7,0,142,4,0,1623321432.42,501595076.99
1123,2024-01-01 15:01:51,2024-01-01 15:01:53,Checking balance and credit,2024-01-01 09:20:46,130243563.13,7,2,4,2,142,7,2,506751021.0,0.0
1648,2024-01-01 15:01:51,2024-01-01 15:01:53,Checking balance and credit,2024-01-01 13:59:18,158623709.82,7,2,4,2,1119,7,2,506751021.0,0.0
1719,2024-01-01 15:01:51,2024-01-01 15:01:53,Checking balance and credit,2024-01-01 14:31:48,158623709.82,4,0,7,0,1119,4,0,1623321432.42,501595076.99
494,2024-01-01 15:01:51,2024-01-01 15:01:53,Checking balance and credit,2024-01-01 04:11:26,142425683.09,7,2,4,2,381,7,2,506751021.0,0.0
1756,2024-01-01 15:01:51,2024-01-01 15:01:53,Checking balance and credit,2024-01-01 14:48:50,142425683.09,4,0,7,0,381,4,0,1623321432.42,501595076.99
132,2024-01-01 15:01:53,2024-01-01 15:01:53,Waiting in queue unsettled,2024-01-01 02:03:54,152082716.96,3,3,4,3,70,3,3,398794616.0,0.0
1157,2024-01-01 15:01:53,2024-01-01 15:01:53,Waiting in queue unsettled,2024-01-01 09:34:05,152082716.96,4,0,3,0,70,4,0,1623321432.42,501595076.99
501,2024-01-01 15:01:53,2024-01-01 15:01:53,Waiting in queue unsettled,2024-01-01 04:14:16,130243563.13,4,0,7,0,142,4,0,1623321432.42,501595076.99
1123,2024-01-01 15:01:53,2024-01-01 15:01:53,Waiting in queue unsettled,2024-01-01 09:20:46,130243563.13,7,2,4,2,142,7,2,506751021.0,0.0
1648,2024-01-01 15:01:53,2024-01-01 15:01:53,Waiting in queue unsettled,2024-01-01 13:59:18,158623709.82,7,2,4,2,1119,7,2,506751021.0,0.0
1719,2024-01-01 15:01:53,2024-01-01 15:01:53,Waiting in queue unsettled,2024-01-01 14:31:48,158623709.82,4,0,7,0,1119,4,0,1623321432.42,501595076.99
494,2024-01-01 15:01:53,2024-01-01 15:01:53,Waiting in queue unsettled,2024-01-01 04:11:26,142425683.09,7,2,4,2,381,7,2,506751021.0,0.0
1756,2024-01-01 15:01:53,2024-01-01 15:01:53,Waiting in queue unsettled,2024-01-01 14:48:50,142425683.09,4,0,7,0,381,4,0,1623321432.42,501595076.99
1775,2024-01-01 15:02:24,2024-01-01 15:02:26,Validating,2024-01-01 15:02:24,108599782.73,8,0,2,0,1155,8,0,1171046846.05,662326857.64
1073,2024-01-01 15:02:26,2024-01-01 15:02:28,Matching,2024-01-01 08:57:43,108599782.73,2,3,8,3,1155,2,3,6451401027.0,0.0
1775,2024-01-01 15:02:26,2024-01-01 15:02:28,Matching,2024-01-01 15:02:24,108599782.73,8,0,2,0,1155,8,0,1171046846.05,662326857.64
1073,2024-01-01 15:02:28,2024-01-01 15:02:30,Checking balance and credit,2024-01-01 08:57:43,108599782.73,2,3,8,3,1155,2,3,6451401027.0,0.0
1775,2024-01-01 15:02:28,2024-01-01 15:02:30,Checking balance and credit,2024-01-01 15:02:24,108599782.73,8,0,2,0,1155,8,0,1171046846.05,662326857.64
1073,2024-01-01 15:02:30,2024-01-01 15:02:30,Waiting in queue unsettled,2024-01-01 08:57:43,108599782.73,2,3,8,3,1155,2,3,6451401027.0,0.0
1775,2024-01-01 15:02:30,2024-01-01 15:02:30,Waiting in queue unsettled,2024-01-01 15:02:24,108599782.73,8,0,2,0,1155,8,0,1171046846.05,662326857.64
1776,2024-01-01 15:02:46,2024-01-01 15:02:48,Validating,2024-01-01 15:02:46,12585968.25,1,1,3,1,14,1,1,441950231.0,0.0
1303,2024-01-01 15:02:48,2024-01-01 15:02:50,Matching,2024-01-01 10:52:02,12585968.25,3,0,1,0,14,3,0,1195841093.11,425930683.98
1776,2024-01-01 15:02:48,2024-01-01 15:02:50,Matching,2024-01-01 15:02:46,12585968.25,1,1,3,1,14,1,1,441950231.0,0.0
1303,2024-01-01 15:02:50,2024-01-01 15:02:52,Checking balance and credit,2024-01-01 10:52:02,12585968.25,3,0,1,0,14,3,0,1195841093.11,425930683.98
1776,2024-01-01 15:02:50,2024-01-01 15:02:52,Checking balance and credit,2024-01-01 15:02:46,12585968.25,1,1,3,1,14,1,1,441950231.0,0.0
1303,2024-01-01 15:02:52,2024-01-01 15:02:54,Settling,2024-01-01 10:52:02,12585968.25,3,0,1,0,14,3,0,1195841093.11,425930683.98
1776,2024-01-01 15:02:52,2024-01-01 15:02:54,Settling,2024-01-01 15:02:46,12585968.25,1,1,3,1,14,1,1,441950231.0,0.0
1187,2024-01-01 15:02:54,2024-01-01 15:02:56,Checking balance and credit,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 15:02:54,2024-01-01 15:02:56,Checking balance and credit,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
990,2024-01-01 15:02:54,2024-01-01 15:02:56,Checking balance and credit,2024-01-01 08:20:20,53636319.15,7,2,1,2,538,7,2,506751021.0,0.0
1728,2024-01-01 15:02:54,2024-01-01 15:02:56,Checking balance and credit,2024-01-01 14:35:35,53636319.15,1,0,7,0,538,1,0,1345216711.35,855892148.96
1187,2024-01-01 15:02:56,2024-01-01 15:02:56,Waiting in queue unsettled,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 15:02:56,2024-01-01 15:02:56,Waiting in queue unsettled,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
990,2024-01-01 15:02:56,2024-01-01 15:02:56,Waiting in queue unsettled,2024-01-01 08:20:20,53636319.15,7,2,1,2,538,7,2,506751021.0,0.0
1728,2024-01-01 15:02:56,2024-01-01 15:02:56,Waiting in queue unsettled,2024-01-01 14:35:35,53636319.15,1,0,7,0,538,1,0,1345216711.35,855892148.96
1777,2024-01-01 15:03:04,2024-01-01 15:03:06,Validating,2024-01-01 15:03:04,65169272.0,4,0,8,0,428,4,0,1623321432.42,501595076.99
1552,2024-01-01 15:03:06,2024-01-01 15:03:08,Matching,2024-01-01 13:05:28,65169272.0,8,2,4,2,428,8,2,6471538475.0,0.0
1777,2024-01-01 15:03:06,2024-01-01 15:03:08,Matching,2024-01-01 15:03:04,65169272.0,4,0,8,0,428,4,0,1623321432.42,501595076.99
1552,2024-01-01 15:03:08,2024-01-01 15:03:10,Checking balance and credit,2024-01-01 13:05:28,65169272.0,8,2,4,2,428,8,2,6471538475.0,0.0
1777,2024-01-01 15:03:08,2024-01-01 15:03:10,Checking balance and credit,2024-01-01 15:03:04,65169272.0,4,0,8,0,428,4,0,1623321432.42,501595076.99
1552,2024-01-01 15:03:10,2024-01-01 15:03:12,Settling,2024-01-01 13:05:28,65169272.0,8,2,4,2,428,8,2,6471538475.0,0.0
1777,2024-01-01 15:03:10,2024-01-01 15:03:12,Settling,2024-01-01 15:03:04,65169272.0,4,0,8,0,428,4,0,1623321432.42,501595076.99
1335,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 11:07:48,114801715.93,8,0,4,0,525,8,0,1171046846.05,662326857.64
1717,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 14:31:41,114801715.93,4,2,8,2,525,4,2,3113964820.0,0.0
1715,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 14:30:40,103203974.39,4,2,5,2,1140,4,2,3113964820.0,0.0
1751,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 14:46:16,103203974.39,5,0,4,0,1140,5,0,1697498461.28,1555016912.88
1069,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 08:54:35,110550405.26,8,0,7,0,859,8,0,1171046846.05,662326857.64
1492,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 12:35:55,110550405.26,7,2,8,2,859,7,2,506751021.0,0.0
331,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 03:06:36,30678004.42,3,3,8,3,455,3,3,398794616.0,0.0
1741,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 14:40:26,30678004.42,8,0,3,0,455,8,0,1171046846.05,662326857.64
1365,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 11:24:44,110592335.38,8,0,4,0,348,8,0,1171046846.05,662326857.64
1734,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 14:38:42,110592335.38,4,1,8,1,348,4,1,6638220655.0,0.0
191,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 02:19:42,92569420.14,5,4,8,4,232,5,4,3505929897.0,0.0
1755,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 14:48:22,92569420.14,8,0,5,0,232,8,0,1171046846.05,662326857.64
1073,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 08:57:43,108599782.73,2,3,8,3,1155,2,3,6451401027.0,0.0
1775,2024-01-01 15:03:12,2024-01-01 15:03:14,Checking balance and credit,2024-01-01 15:02:24,108599782.73,8,0,2,0,1155,8,0,1171046846.05,662326857.64
1335,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 11:07:48,114801715.93,8,0,4,0,525,8,0,1171046846.05,662326857.64
1717,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 14:31:41,114801715.93,4,2,8,2,525,4,2,3113964820.0,0.0
1715,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 14:30:40,103203974.39,4,2,5,2,1140,4,2,3113964820.0,0.0
1751,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 14:46:16,103203974.39,5,0,4,0,1140,5,0,1697498461.28,1555016912.88
1069,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 08:54:35,110550405.26,8,0,7,0,859,8,0,1171046846.05,662326857.64
1492,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 12:35:55,110550405.26,7,2,8,2,859,7,2,506751021.0,0.0
331,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 03:06:36,30678004.42,3,3,8,3,455,3,3,398794616.0,0.0
1741,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 14:40:26,30678004.42,8,0,3,0,455,8,0,1171046846.05,662326857.64
1365,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 11:24:44,110592335.38,8,0,4,0,348,8,0,1171046846.05,662326857.64
1734,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 14:38:42,110592335.38,4,1,8,1,348,4,1,6638220655.0,0.0
191,2024-01-01 15:03:14,2024-01-01 15:03:14,Settling,2024-01-01 02:19:42,92569420.14,5,4,8,4,232,5,4,3505929897.0,0.0
1755,2024-01-01 15:03:14,2024-01-01 15:03:14,Settling,2024-01-01 14:48:22,92569420.14,8,0,5,0,232,8,0,1171046846.05,662326857.64
1073,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 08:57:43,108599782.73,2,3,8,3,1155,2,3,6451401027.0,0.0
1775,2024-01-01 15:03:14,2024-01-01 15:03:14,Waiting in queue unsettled,2024-01-01 15:02:24,108599782.73,8,0,2,0,1155,8,0,1171046846.05,662326857.64
1778,2024-01-01 15:03:24,2024-01-01 15:03:26,Validating,2024-01-01 15:03:24,15306501.07,6,0,1,0,503,6,0,1159834611.39,1079250390.17
1255,2024-01-01 15:03:26,2024-01-01 15:03:28,Matching,2024-01-01 10:24:17,15306501.07,1,1,6,1,503,1,1,441950231.0,0.0
1778,2024-01-01 15:03:26,2024-01-01 15:03:28,Matching,2024-01-01 15:03:24,15306501.07,6,0,1,0,503,6,0,1159834611.39,1079250390.17
1255,2024-01-01 15:03:28,2024-01-01 15:03:30,Checking balance and credit,2024-01-01 10:24:17,15306501.07,1,1,6,1,503,1,1,441950231.0,0.0
1778,2024-01-01 15:03:28,2024-01-01 15:03:30,Checking balance and credit,2024-01-01 15:03:24,15306501.07,6,0,1,0,503,6,0,1159834611.39,1079250390.17
1255,2024-01-01 15:03:30,2024-01-01 15:03:32,Settling,2024-01-01 10:24:17,15306501.07,1,1,6,1,503,1,1,441950231.0,0.0
1778,2024-01-01 15:03:30,2024-01-01 15:03:32,Settling,2024-01-01 15:03:24,15306501.07,6,0,1,0,503,6,0,1159834611.39,1079250390.17
1129,2024-01-01 15:03:32,2024-01-01 15:03:34,Checking balance and credit,2024-01-01 09:23:53,44065155.4,6,1,5,1,1237,6,1,4127366543.0,0.0
1737,2024-01-01 15:03:32,2024-01-01 15:03:34,Checking balance and credit,2024-01-01 14:39:43,44065155.4,5,0,6,0,1237,5,0,1697498461.28,1555016912.88
1187,2024-01-01 15:03:32,2024-01-01 15:03:34,Checking balance and credit,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 15:03:32,2024-01-01 15:03:34,Checking balance and credit,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
990,2024-01-01 15:03:32,2024-01-01 15:03:34,Checking balance and credit,2024-01-01 08:20:20,53636319.15,7,2,1,2,538,7,2,506751021.0,0.0
1728,2024-01-01 15:03:32,2024-01-01 15:03:34,Checking balance and credit,2024-01-01 14:35:35,53636319.15,1,0,7,0,538,1,0,1345216711.35,855892148.96
1129,2024-01-01 15:03:34,2024-01-01 15:03:34,Settling,2024-01-01 09:23:53,44065155.4,6,1,5,1,1237,6,1,4127366543.0,0.0
1737,2024-01-01 15:03:34,2024-01-01 15:03:34,Settling,2024-01-01 14:39:43,44065155.4,5,0,6,0,1237,5,0,1697498461.28,1555016912.88
1187,2024-01-01 15:03:34,2024-01-01 15:03:34,Waiting in queue unsettled,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 15:03:34,2024-01-01 15:03:34,Waiting in queue unsettled,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
990,2024-01-01 15:03:34,2024-01-01 15:03:34,Waiting in queue unsettled,2024-01-01 08:20:20,53636319.15,7,2,1,2,538,7,2,506751021.0,0.0
1728,2024-01-01 15:03:34,2024-01-01 15:03:34,Waiting in queue unsettled,2024-01-01 14:35:35,53636319.15,1,0,7,0,538,1,0,1345216711.35,855892148.96
1779,2024-01-01 15:03:41,2024-01-01 15:03:43,Validating,2024-01-01 15:03:41,119109585.06,3,3,1,3,136,3,3,398794616.0,0.0
1523,2024-01-01 15:03:43,2024-01-01 15:03:45,Matching,2024-01-01 12:50:37,119109585.06,1,0,3,0,136,1,0,1345216711.35,855892148.96
1779,2024-01-01 15:03:43,2024-01-01 15:03:45,Matching,2024-01-01 15:03:41,119109585.06,3,3,1,3,136,3,3,398794616.0,0.0
1523,2024-01-01 15:03:45,2024-01-01 15:03:47,Checking balance and credit,2024-01-01 12:50:37,119109585.06,1,0,3,0,136,1,0,1345216711.35,855892148.96
1779,2024-01-01 15:03:45,2024-01-01 15:03:47,Checking balance and credit,2024-01-01 15:03:41,119109585.06,3,3,1,3,136,3,3,398794616.0,0.0
1523,2024-01-01 15:03:47,2024-01-01 15:03:47,Waiting in queue unsettled,2024-01-01 12:50:37,119109585.06,1,0,3,0,136,1,0,1345216711.35,855892148.96
1779,2024-01-01 15:03:47,2024-01-01 15:03:47,Waiting in queue unsettled,2024-01-01 15:03:41,119109585.06,3,3,1,3,136,3,3,398794616.0,0.0
1780,2024-01-01 15:04:25,2024-01-01 15:04:27,Validating,2024-01-01 15:04:25,74423040.01,2,0,3,0,329,2,0,1177670027.13,334479616.6
279,2024-01-01 15:04:27,2024-01-01 15:04:29,Matching,2024-01-01 02:48:22,74423040.01,3,3,2,3,329,3,3,398794616.0,0.0
1780,2024-01-01 15:04:27,2024-01-01 15:04:29,Matching,2024-01-01 15:04:25,74423040.01,2,0,3,0,329,2,0,1177670027.13,334479616.6
1781,2024-01-01 15:04:28,2024-01-01 15:04:30,Validating,2024-01-01 15:04:28,14498066.49,4,4,3,4,320,4,4,4112082139.0,0.0
279,2024-01-01 15:04:29,2024-01-01 15:04:31,Checking balance and credit,2024-01-01 02:48:22,74423040.01,3,3,2,3,329,3,3,398794616.0,0.0
1780,2024-01-01 15:04:29,2024-01-01 15:04:31,Checking balance and credit,2024-01-01 15:04:25,74423040.01,2,0,3,0,329,2,0,1177670027.13,334479616.6
279,2024-01-01 15:04:31,2024-01-01 15:04:31,Waiting in queue unsettled,2024-01-01 02:48:22,74423040.01,3,3,2,3,329,3,3,398794616.0,0.0
1780,2024-01-01 15:04:31,2024-01-01 15:04:31,Waiting in queue unsettled,2024-01-01 15:04:25,74423040.01,2,0,3,0,329,2,0,1177670027.13,334479616.6
1314,2024-01-01 15:04:30,2024-01-01 15:04:32,Matching,2024-01-01 10:56:54,14498066.49,3,0,4,0,320,3,0,1195841093.11,425930683.98
1781,2024-01-01 15:04:30,2024-01-01 15:04:32,Matching,2024-01-01 15:04:28,14498066.49,4,4,3,4,320,4,4,4112082139.0,0.0
1314,2024-01-01 15:04:32,2024-01-01 15:04:34,Checking balance and credit,2024-01-01 10:56:54,14498066.49,3,0,4,0,320,3,0,1195841093.11,425930683.98
1781,2024-01-01 15:04:32,2024-01-01 15:04:34,Checking balance and credit,2024-01-01 15:04:28,14498066.49,4,4,3,4,320,4,4,4112082139.0,0.0
1314,2024-01-01 15:04:34,2024-01-01 15:04:36,Settling,2024-01-01 10:56:54,14498066.49,3,0,4,0,320,3,0,1195841093.11,425930683.98
1781,2024-01-01 15:04:34,2024-01-01 15:04:36,Settling,2024-01-01 15:04:28,14498066.49,4,4,3,4,320,4,4,4112082139.0,0.0
132,2024-01-01 15:04:36,2024-01-01 15:04:38,Checking balance and credit,2024-01-01 02:03:54,152082716.96,3,3,4,3,70,3,3,398794616.0,0.0
1157,2024-01-01 15:04:36,2024-01-01 15:04:38,Checking balance and credit,2024-01-01 09:34:05,152082716.96,4,0,3,0,70,4,0,1623321432.42,501595076.99
501,2024-01-01 15:04:36,2024-01-01 15:04:38,Checking balance and credit,2024-01-01 04:14:16,130243563.13,4,0,7,0,142,4,0,1623321432.42,501595076.99
1123,2024-01-01 15:04:36,2024-01-01 15:04:38,Checking balance and credit,2024-01-01 09:20:46,130243563.13,7,2,4,2,142,7,2,506751021.0,0.0
1648,2024-01-01 15:04:36,2024-01-01 15:04:38,Checking balance and credit,2024-01-01 13:59:18,158623709.82,7,2,4,2,1119,7,2,506751021.0,0.0
1719,2024-01-01 15:04:36,2024-01-01 15:04:38,Checking balance and credit,2024-01-01 14:31:48,158623709.82,4,0,7,0,1119,4,0,1623321432.42,501595076.99
494,2024-01-01 15:04:36,2024-01-01 15:04:38,Checking balance and credit,2024-01-01 04:11:26,142425683.09,7,2,4,2,381,7,2,506751021.0,0.0
1756,2024-01-01 15:04:36,2024-01-01 15:04:38,Checking balance and credit,2024-01-01 14:48:50,142425683.09,4,0,7,0,381,4,0,1623321432.42,501595076.99
132,2024-01-01 15:04:38,2024-01-01 15:04:38,Waiting in queue unsettled,2024-01-01 02:03:54,152082716.96,3,3,4,3,70,3,3,398794616.0,0.0
1157,2024-01-01 15:04:38,2024-01-01 15:04:38,Waiting in queue unsettled,2024-01-01 09:34:05,152082716.96,4,0,3,0,70,4,0,1623321432.42,501595076.99
501,2024-01-01 15:04:38,2024-01-01 15:04:38,Waiting in queue unsettled,2024-01-01 04:14:16,130243563.13,4,0,7,0,142,4,0,1623321432.42,501595076.99
1123,2024-01-01 15:04:38,2024-01-01 15:04:38,Waiting in queue unsettled,2024-01-01 09:20:46,130243563.13,7,2,4,2,142,7,2,506751021.0,0.0
1648,2024-01-01 15:04:38,2024-01-01 15:04:38,Waiting in queue unsettled,2024-01-01 13:59:18,158623709.82,7,2,4,2,1119,7,2,506751021.0,0.0
1719,2024-01-01 15:04:38,2024-01-01 15:04:38,Waiting in queue unsettled,2024-01-01 14:31:48,158623709.82,4,0,7,0,1119,4,0,1623321432.42,501595076.99
494,2024-01-01 15:04:38,2024-01-01 15:04:38,Waiting in queue unsettled,2024-01-01 04:11:26,142425683.09,7,2,4,2,381,7,2,506751021.0,0.0
1756,2024-01-01 15:04:38,2024-01-01 15:04:38,Waiting in queue unsettled,2024-01-01 14:48:50,142425683.09,4,0,7,0,381,4,0,1623321432.42,501595076.99
1782,2024-01-01 15:04:50,2024-01-01 15:04:52,Validating,2024-01-01 15:04:50,110524333.76,4,0,5,0,333,4,0,1623321432.42,501595076.99
1456,2024-01-01 15:04:52,2024-01-01 15:04:54,Matching,2024-01-01 12:16:14,110524333.76,5,2,4,2,333,5,2,9435209247.0,0.0
